task_id,run1,run2,run3,vote_count,consensus,agreement,unanimous,majority,segment,occupation_title,task_text
21922,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,Architectural and Civil Drafters,"Lay out and plan interior room arrangements for commercial buildings, using computer-assisted drafting (CAD) equipment and software."
21924,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,Architectural and Civil Drafters,"Determine the order of work and method of presentation, such as orthographic or isometric drawing."
21926,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,Architectural and Civil Drafters,"Draw rough and detailed scale plans for foundations, buildings, and structures, based on preliminary concepts, sketches, engineering calculations, specification sheets, and other data."
21928,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,Architectural and Civil Drafters,Check dimensions of materials to be used and assign numbers to lists of materials.
21937,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,Architectural and Civil Drafters,Prepare colored drawings of landscape and interior designs for presentation to client.
22077,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,middle60,Mechanical Engineering Technologists and Technicians,"Design molds, tools, dies, jigs, or fixtures for use in manufacturing processes."
22082,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Mechanical Engineering Technologists and Technicians,"Interpret engineering sketches, specifications, or drawings."
22083,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Mechanical Engineering Technologists and Technicians,"Prepare equipment inspection schedules, reliability schedules, work plans, or other records."
22086,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Mechanical Engineering Technologists and Technicians,"Provide technical support to other employees regarding mechanical design, fabrication, testing, or documentation."
22409,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Librarians and Media Collections Specialists,"Review and evaluate materials, using book reviews, catalogs, faculty recommendations, and current holdings to select and order print, audio-visual, and electronic resources."
22410,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Librarians and Media Collections Specialists,"Keep up-to-date records of circulation and materials, maintain inventory, and correct cataloging errors."
22411,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Librarians and Media Collections Specialists,"Search standard reference materials, including online sources and the Internet, to answer patrons' reference questions."
22416,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Librarians and Media Collections Specialists,"Code, classify, and catalog books, publications, films, audio-visual aids, and other library materials, based on subject matter or standard library classification systems."
22417,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Librarians and Media Collections Specialists,"Respond to customer complaints, taking action as necessary."
22420,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Librarians and Media Collections Specialists,Locate unusual or unique information in response to specific requests.
22425,Not Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,2,False,True,middle60,Librarians and Media Collections Specialists,"Develop, maintain, and troubleshoot information access aids, such as databases, annotated bibliographies, Web pages, electronic pathfinders, software programs, and online tutorials."
22427,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Librarians and Media Collections Specialists,"Compile lists of books, periodicals, articles, and audio-visual materials on particular subjects."
22430,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,Librarians and Media Collections Specialists,Arrange for interlibrary loans of materials not available in a particular library.
22519,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,top20,Producers and Directors,Study and research scripts to determine how they should be directed.
22522,Not Intrapreneurial,Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,2,False,True,top20,Producers and Directors,"Research production topics using the internet, video archives, and other informational sources."
22523,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,top20,Producers and Directors,"Review film, recordings, or rehearsals to ensure conformance to production and broadcast standards."
22527,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,top20,Producers and Directors,Conduct meetings with staff to discuss production progress and to ensure production objectives are attained.
22528,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,top20,Producers and Directors,"Compile scripts, program notes, and other material related to productions."
22529,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,top20,Producers and Directors,"Perform administrative duties, such as preparing operational reports, distributing rehearsal call sheets and script copies, and arranging for rehearsal quarters."
22532,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,top20,Producers and Directors,"Perform management activities, such as budgeting, scheduling, planning, and marketing."
22533,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,top20,Producers and Directors,Compose and edit scripts or provide screenwriters with story outlines from which scripts can be written.
22535,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,top20,Producers and Directors,Cut and edit film or tape to integrate component parts into desired sequences.
22537,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,top20,Producers and Directors,Review film daily to check on work in progress and to plan for future filming.
22539,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,top20,Producers and Directors,Write and submit proposals to bid on contracts for projects.
22623,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists","Write commentaries, columns, or scripts, using computers."
22625,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists","Examine news items of local, national, and international significance to determine topics to address, or obtain assignments from editorial staff members."
22626,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists",Analyze and interpret news and information received from various sources to broadcast the information.
22628,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists",Research a story's background information to provide complete and accurate information.
22631,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists","Select material most pertinent to presentation, and organize this material into appropriate formats."
22635,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists",Revise work to meet editorial approval or to fit time or space requirements.
22636,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists",Review and evaluate notes taken about news events to isolate pertinent facts and details.
22638,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists","Review written, audio, or video copy, and correct errors in content, grammar, or punctuation, following prescribed editorial style and formatting guidelines."
22642,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists","Check reference materials, such as books, news files, or public records, to obtain relevant facts."
22648,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,non_wawc,"News Analysts, Reporters, and Journalists","Develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences."
22654,Not Intrapreneurial,Not Intrapreneurial,Intrapreneurial,3,Not Intrapreneurial,2,False,True,non_wawc,Writers and Authors,Present drafts and ideas to clients.
22655,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,Writers and Authors,Vary language and tone of messages based on product and medium.
22657,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,non_wawc,Writers and Authors,"Write articles, bulletins, sales letters, speeches, and other related informative, marketing and promotional material."
22658,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,non_wawc,Writers and Authors,Conduct research and interviews to determine which of a product's selling features should be promoted.
22660,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,non_wawc,Writers and Authors,"Review advertising trends, consumer surveys, and other data regarding marketing of goods and services to determine the best way to promote products."
23193,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.
23195,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,"Securities, Commodities, and Financial Services Sales Agents",Keep accurate records of transactions.
23197,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,"Securities, Commodities, and Financial Services Sales Agents",Complete sales order tickets and submit for processing of client-requested transactions.
23205,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,"Securities, Commodities, and Financial Services Sales Agents",Review all securities transactions to ensure accuracy of information and conformance to governing agency regulations.
23208,Intrapreneurial,Intrapreneurial,Intrapreneurial,3,Intrapreneurial,3,True,True,middle60,"Securities, Commodities, and Financial Services Sales Agents","Track and analyze factors that affect price movement, such as trade policies, weather conditions, political developments, or supply and demand changes."
23209,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,"Securities, Commodities, and Financial Services Sales Agents","Inform other traders, managers, or customers of market conditions, including volume, price, competition, or dynamics."
23213,Not Intrapreneurial,Not Intrapreneurial,Not Intrapreneurial,3,Not Intrapreneurial,3,True,True,middle60,"Securities, Commodities, and Financial Services Sales Agents",Calculate costs for billings or commissions.
